X1,lon,lat,dist.next,year_arr,year_dep,spring.med,spring.mean,spring.tot,real.arr,arr,real.dep,dep,dur,FstQu.lon,FstQu.lat,TrdQu.lon,TrdQu.lat,jul.last.wint,jul.last.stop,jul.arr.last.stop,tag,,species,deploy_loc,month,south,north,breed_label,tag_deployed,tag_length,tag_label,is.start,is.end,first.south,last.south,first.north,last.north,,,winter,winter.longstops,pop.summer,pop.winter,first.winter,last.winter,first.winter.longstops,last.winter.longstops,winter.discretion,,
10,-69.06701708,-13.05,5611.763168,2015,2015,,,,2015-02-25 23:42,2015-02-25 23:42,2015-03-12 23:10,2015-03-12 23:10,15,-68.72727273,-15.75,-69.19480519,-12.15,,,,amgp_k356,,amgp,chur,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,550.5816742,,,,,,,,,,,,
11,-90,33.3,650.4903209,2015,2015,,,,2015-03-16 12:02,2015-03-16 12:02,2015-05-02 10:32,2015-05-02 10:32,47,-89.86547085,33.3,-90.27190332,34.2,,,,amgp_k356,,amgp,chur,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,5611.763168,,,,,,,,,,,,
12,-90,39.15,984.0844284,2015,2015,,,,2015-05-05 1:22,2015-05-05 1:22,2015-05-13 10:11,2015-05-13 10:11,8,-89.41935484,38.7,-90,39.6,,,,amgp_k356,,amgp,chur,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,650.4903209,,,,,,,,,,,,
13,-100.173913,43.65,1724.98864,2015,2015,,,,2015-05-15 2:46,2015-05-15 2:46,2015-05-22 10:17,2015-05-22 10:17,7,-100.1036269,43.2,-100.651801,44.1,,142,,amgp_k356,,amgp,chur,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,984.0844284,,,,,,,,,,,,
1,-93.82,58.66,770.2312948,2015,2015,1354.536534,1920.870485,11525.22291,2015-06-01 4:57,2014-06-01 4:57,2015-06-01 4:57,2014-06-01 4:57,0,-93.82,58.66,-93.82,58.66,,,,amgp_k356,,amgp,chur,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,1724.98864,,,,,,,,,,,,
13,-82.493,62.8531,18.67711722,2014,2014,,,,2014-06-01 1:01,2014-06-01 1:01,2014-06-01 1:02,2014-06-01 1:02,0,-82.493,62.8531,-82.493,62.8531,,,,amgp_k374 _full,,amgp,coat,6,TRUE,FALSE,breed,breed,multiyear,NA,,,,,,,770.2312948,,,,,,,,,,,,
2,-82.31404959,63,765.3680605,2014,2014,,,,2014-07-23 4:26,2014-07-23 4:26,2014-08-03 4:01,2014-08-03 4:01,11,-82.31404959,63,-82.31404959,63,,,,amgp_k374 _full,,amgp,coat,7,TRUE,FALSE,breedGeo,breed,multiyear,NA,,,,,,,18.67711722,,,,,,,,,,,,
3,-93.01435407,58.5,2336.569037,2014,2014,,,,2014-08-04 3:28,2014-08-04 3:28,2014-08-23 1:46,2014-08-23 1:46,19,-92.76595745,58.05,-93.01435407,58.5,,,,amgp_k374 _full,,amgp,coat,8,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,765.3680605,,,,,,,,,,,,
4,-84.33962264,38.25,3470.701485,2014,2014,,,,2014-08-23 10:34,2014-08-23 10:34,2014-09-07 23:29,2014-09-07 23:29,16,-84.23076923,38.25,-84.84076433,38.7,,,,amgp_k374 _full,,amgp,coat,8,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,2336.569037,,,,,,,,,,,,
5,-61.55440415,14.4,1958.549693,2014,2014,,,,2014-09-10 9:41,2014-09-10 9:41,2014-09-12 22:11,2014-09-12 22:11,3,-60.8516129,7.65,-61.58490566,15.3,,,,amgp_k374 _full,,amgp,coat,9,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,3470.701485,,,,,,,,,,,,
6,-57.29323308,-2.7,3602.741774,2014,2014,,,,2014-09-14 9:13,2014-09-14 9:13,2014-10-06 22:17,2014-10-06 22:17,23,-57.22152691,-3.15,-57.3651192,4.5,,,,amgp_k374 _full,,amgp,coat,9,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,1958.549693,,,,,,,,,,,,
7,-57.16030534,-35.1,2958.602581,2014,2015,,,,2014-10-07 22:21,2014-10-07 22:21,2015-02-13 23:39,2015-02-13 23:39,129,-57.16030534,-35.1,-57.64350453,-34.2,45,,,amgp_k374 _full,,amgp,coat,10,TRUE,TRUE,NA,breed,multiyear,NA,,,,,,,3602.741774,,T,,,,T,T,T,,,,
8,-69.07242694,-10.8,5053.773118,2015,2015,,,,2015-02-14 23:15,2015-02-14 23:15,2015-03-22 23:55,2015-03-22 23:55,36,-69.07242694,-10.8,-69.16030534,-10.35,,,,amgp_k374 _full,,amgp,coat,2,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,2958.602581,,,T,,,,,,T,,,
9,-97.54189944,25.2,1205.805962,2015,2015,,,,2015-03-27 12:00,2015-03-27 12:00,2015-04-04 11:16,2015-04-04 11:16,8,-97.54189944,22.95,-97.69335142,26.55,,,,amgp_k374 _full,,amgp,coat,3,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,5053.773118,,,,,,,,,,,,
10,-89.86466165,33.75,1429.296453,2015,2015,,,,2015-04-05 0:57,2015-04-05 0:57,2015-05-09 2:10,2015-05-09 2:10,34,-89.86466165,33.3,-90.40358744,33.75,,,,amgp_k374 _full,,amgp,coat,4,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,1205.805962,,,,,,,,,,,,
11,-97.95053004,45,2214.887183,2015,2015,,,,2015-05-10 2:16,2015-05-10 2:16,2015-05-28 8:52,2015-05-28 8:52,18,-97.89473684,45,-98.82352941,45.45,,148,,amgp_k374 _full,,amgp,coat,5,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,1429.296453,,,,,,,,,,,,
13,-82.493,62.8531,774.6142329,2015,2015,2214.887183,2572.473059,12862.3653,2015-06-01 1:01,2015-06-01 1:01,2015-06-01 1:02,2015-06-01 1:02,0,-82.493,62.8531,-82.493,62.8531,,,,amgp_k374 _full,,amgp,coat,6,FALSE,TRUE,breed,breed,multiyear,NA,,,,,,,2214.887183,,,,,,,,,,,,
14,-92.76595745,58.05,5212.77044,2015,2015,,,,2015-08-05 9:22,2015-08-05 9:22,2015-08-28 9:44,2015-08-28 9:44,23,-92.76595745,58.05,-93.01435407,58.5,,,,amgp_k374 _full,,amgp,coat,8,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,774.6142329,,,,,,,,,,,,
15,-61.875,17.1,3239.328098,2015,2015,,,,2015-08-28 23:25,2015-08-28 23:25,2015-09-03 22:16,2015-09-03 22:16,6,-61.80865007,16.2,-62.11764706,17.1,,,,amgp_k374 _full,,amgp,coat,8,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,5212.77044,,,,,,,,,,,,
16,-57.43718593,-11.7,2351.802344,2015,2015,,,,2015-09-04 22:12,2015-09-04 22:12,2015-10-02 9:16,2015-10-02 9:16,27,-57.28331177,-13.95,-57.58186398,-8.55,,,,amgp_k374 _full,,amgp,coat,9,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,3239.328098,,,,,,,,,,,,
17,-57.32142857,-32.85,11923.91266,2015,2015,,,,2015-10-02 22:23,2015-10-02 22:23,2015-11-17 23:11,2015-11-17 23:11,46,-57.22543353,-32.85,-57.38345865,-31.5,,,,amgp_k374 _full,,amgp,coat,10,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,2351.802344,,T,,,,T,,,,T,ARRIVES ON WINTER GROUNDS BUT TAG DOESN'T LAST UNTIL DEC,
141,-79.01526,73.36525,8140.499055,2014,2014,,,,2014-06-01 1:01,2010-06-01 1:01,2014-06-01 1:02,2010-06-01 1:02,0,-79.01526,73.36525,-79.01526,73.36525,,,,amgp_k377,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,11923.91266,,,,,,,,,,,,
3,-50.46307885,2.25,3703.620426,2014,2014,,,,2014-09-06 8:12,2014-09-06 8:12,2014-09-16 21:45,2014-09-16 21:45,11,-50.4,0.45,-50.46307885,2.25,,,,amgp_k377,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,8140.499055,,,,,,,,,,,,
5,-51.20349523,-31.05,512.1862447,2014,2015,,,,2014-09-17 8:48,2014-09-17 8:48,2015-02-03 8:21,2015-02-03 8:21,139,-50.68905109,-31.725,-51.42857143,-15.3,,,,amgp_k377,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,3703.620426,,T,,,,T,,,,,,
6,-55.95307918,-33.3,580.611242,2015,2015,,,,2015-02-03 23:13,2015-02-03 23:13,2015-02-13 23:13,2015-02-13 23:13,10,-55.42600897,-33.3,-56.50224215,-32.4,,,,amgp_k377,,amgp,bylo,2,TRUE,TRUE,NA,breed,year,NA,,,,,,,512.1862447,,T,,,,,,,,,,
7,-61.75953079,-31.5,7360.497136,2015,2015,,,,2015-02-14 9:05,2015-02-14 9:05,2015-03-17 22:58,2015-03-17 22:58,32,-61.75953079,-31.5,-61.88340807,-31.5,77,,,amgp_k377,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,580.611242,,T,,,,,T,,,,,
8,-84.61313869,31.05,717.5097687,2015,2015,,,,2015-03-21 11:13,2015-03-21 11:13,2015-03-24 0:48,2015-03-24 0:48,3,-84.26666667,31.05,-84.61313869,32.4,,,,amgp_k377,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,7360.497136,,,,,,,,,,,,
10,-89.58268934,36,1182.301758,2015,2015,,,,2015-03-24 11:49,2015-03-24 11:49,2015-05-15 10:31,2015-05-15 10:31,52,-89.4375,35.55,-89.58525346,36.9,,,,amgp_k377,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,717.5097687,,,,,,,,,,,,
11,-97.89473684,44.55,1263.787825,2015,2015,,,,2015-05-16 2:24,2015-05-16 2:24,2015-05-30 4:06,2015-05-30 4:06,14,-97.89473684,44.55,-98.52631579,44.55,,,,amgp_k377,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1182.301758,,,,,,,,,,,,
12,-92.34782609,55.35,2091.685884,2015,2015,,,,2015-05-30 8:26,2015-05-30 8:26,2015-06-02 6:04,2015-06-02 6:04,3,-91.62162162,54.9,-93.13043478,56.25,,153,,amgp_k377,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1263.787825,,,,,,,,,,,,
13,-79.01526,73.36525,0,2015,2015,1263.787825,2523.156474,12615.78237,2015-06-01 1:01,2010-06-01 1:01,2015-06-01 1:02,2010-06-01 1:02,0,-79.01526,73.36525,-79.01526,73.36525,,,,amgp_k377,,amgp,bylo,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,2091.685884,,,,,,,,,,,,
121,-79.01526,73.36525,8849.402649,2015,2015,,,,2015-06-01 1:01,2010-06-01 1:01,2015-06-01 1:02,2010-06-01 1:02,0,-79.01526,73.36525,-79.01526,73.36525,,,,amgp_k393,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,0,,,,,,,,,,,,
2,-49.48297604,-4.05,1155.349808,2015,2015,,,,2015-09-03 21:44,2015-09-03 21:44,2015-09-06 8:47,2015-09-06 8:47,2,-49.29648241,-5.85,-49.56195244,-3.15,,,,amgp_k393,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,8849.402649,,,,,,,,,,,,
3,-55.45571245,-12.6,2551.808964,2015,2015,,,,2015-09-06 22:02,2015-09-06 22:02,2015-09-20 22:07,2015-09-20 22:07,14,-55.20618557,-13.05,-55.69811321,-8.55,,,,amgp_k393,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,1155.349808,,,,,,,,,,,,
5,-58.99321068,-35.325,8260.331274,2015,2016,,,,2015-09-21 22:10,2015-09-21 22:10,2016-03-18 22:55,2016-03-18 22:55,179,-58.99321068,-35.325,-59.13520933,-35.1,79,,,amgp_k393,,amgp,bylo,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,2551.808964,,T,,,,T,T,,,,,
7,-93.54744526,31.5,821.0027375,2016,2016,,,,2016-03-22 11:22,2016-03-22 11:22,2016-04-05 11:20,2016-04-05 11:20,14,-93.43108504,31.05,-93.75,32.85,,,,amgp_k393,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,8260.331274,,,,,,,,,,,,
8,-88.86075949,37.8,1138.181544,2016,2016,,,,2016-04-06 11:27,2016-04-06 11:27,2016-05-16 1:41,2016-05-16 1:41,40,-88.26923077,37.8,-88.86075949,38.7,,,,amgp_k393,,amgp,bylo,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,821.0027375,,,,,,,,,,,,
9,-98.58657244,45,3307.49532,2016,2016,,,,2016-05-17 10:15,2016-05-17 10:15,2016-05-25 10:00,2016-05-25 10:00,8,-98.18181818,45,-99.22261484,45.45,,146,,amgp_k393,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1138.181544,,,,,,,,,,,,
11,-79.01526,73.36525,0.009970466,2016,2016,2222.838432,3381.752719,13527.01088,2016-06-01 1:01,2010-06-01 1:01,2016-06-01 1:02,2010-06-01 1:02,0,-79.01526,73.36525,-79.01526,73.36525,,,,amgp_k393,,amgp,bylo,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,3307.49532,,,,,,,,,,,,
21,-79.015,73.3653,9140.435127,2014,2014,,,,2014-06-01 1:01,2010-06-01 1:01,2014-06-01 1:02,2010-06-01 1:02,0,-79.015,73.3653,-79.015,73.3653,,,,amgp_k875,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,0,,,,,,,,,,,,
3,-49.87405542,-6.75,2083.323691,2014,2014,,,,2014-09-03 21:47,2014-09-03 21:47,2014-09-07 9:22,2014-09-07 9:22,3,-49.87405542,-6.75,-49.87405542,-6.75,,,,amgp_k875,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,9140.435127,,,,,,,,,,,,
4,-57.84860558,-23.85,959.3961639,2014,2014,,,,2014-09-07 22:04,2014-09-07 22:04,2014-09-19 22:01,2014-09-19 22:01,12,-57.58064516,-27.9,-58.1275441,-19.8,,,,amgp_k875,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,2083.323691,,,,,,,,,,,,
5,-56.53333333,-32.4,551.9673843,2014,2015,,,,2014-09-20 9:15,2014-09-20 9:15,2015-01-31 8:53,2015-01-31 8:53,133,-56.50224215,-32.4,-56.53333333,-31.95,,,,amgp_k875,,amgp,bylo,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,959.3961639,,T,,,,T,,T,,,,
6,-62.28739003,-31.5,2081.521262,2015,2015,,,,2015-02-01 9:14,2015-02-01 9:14,2015-02-20 9:48,2015-02-20 9:48,19,-62.28739003,-32.85,-62.67857143,-31.5,51,,,amgp_k875,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,551.9673843,,T,,,,,T,,,,,
7,-69.3919793,-13.95,4109.124395,2015,2015,,,,2015-02-20 23:25,2015-02-20 23:25,2015-03-24 22:52,2015-03-24 22:52,32,-69.3919793,-14.85,-69.5140665,-12.15,,,,amgp_k875,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,2081.521262,,,T,,,,,,T,,,
8,-91.63636364,15.75,2103.161652,2015,2015,,,,2015-03-30 0:26,2015-03-30 0:26,2015-04-06 11:57,2015-04-06 11:57,7,-91.29411765,15.75,-91.63636364,17.1,,,,amgp_k875,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,4109.124395,,,,,,,,,,,,
9,-90.82066869,34.65,689.8280026,2015,2015,,,,2015-04-07 0:59,2015-04-07 0:59,2015-05-02 10:45,2015-05-02 10:45,25,-90.6870229,34.65,-90.82066869,35.1,,,,amgp_k875,,amgp,bylo,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,2103.161652,,,,,,,,,,,,
10,-88.21192053,40.5,1070.042564,2015,2015,,,,2015-05-04 10:37,2015-05-04 10:37,2015-05-15 10:40,2015-05-15 10:40,11,-87.63157895,40.05,-88.24675325,40.95,,,,amgp_k875,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,689.8280026,,,,,,,,,,,,
11,-97.75280899,47.25,3049.571434,2015,2015,,,,2015-05-16 10:40,2015-05-16 10:40,2015-05-28 9:47,2015-05-28 9:47,12,-97.22627737,46.8,-98.36431227,47.7,,148,,amgp_k875,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1070.042564,,,,,,,,,,,,
13,-79.015,73.3653,2449.773473,2015,2015,2092.341457,2183.874885,13103.24931,2015-06-01 1:01,2010-06-01 1:01,2015-06-01 1:02,2010-06-01 1:02,0,-79.015,73.3653,-79.015,73.3653,,,,amgp_k875,,amgp,bylo,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,3049.571434,,,,,,,,,,,,
141,-154.71,70.54,444.9488457,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-154.71,70.54,-154.71,70.54,,,,arct_0704,,arct,ikpi,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,2449.769182,,,,,,,,,,,,
2,-162,67.5,1819.747,2010,2010,,,,2010-09-21 15:49,2010-09-21 15:49,2010-09-23 15:52,2010-09-23 15:52,2,-158.0487805,62.55,-162.3529412,67.95,,,,arct_0704,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,444.9488457,,,,,,,,,,,,
3,157.3020528,64.8,1013.572476,2010,2010,,,,2010-10-07 19:21,2010-10-07 19:21,2010-10-15 7:58,2010-10-15 7:58,8,157.6859504,63,157.3020528,64.8,,,,arct_0704,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1819.747,,,,,,,,,,,,
4,140,60.3,1003.161807,2010,2010,,,,2010-10-16 7:59,2010-10-16 7:59,2010-10-30 7:32,2010-10-30 7:32,14,140.9090909,60.3,140,60.3,,,,arct_0704,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1013.572476,,,,,,,,,,,,
5,141.12,51.3,2133.325546,2010,2010,,,,2010-10-31 21:00,2010-10-31 21:00,2010-11-02 21:11,2010-11-02 21:11,2,142.5,51.3,141.12,53.1,,,,arct_0704,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1003.161807,,,,,,,,,,,,
7,119.2207792,39.6,1179.114755,2010,2010,,,,2010-11-06 9:22,2010-11-06 9:22,2010-11-26 22:25,2010-11-26 22:25,21,119.2207792,37.35,118.3892617,39.6,,,,arct_0704,,arct,ikpi,11,TRUE,FALSE,NA,breed,year,NA,,,,,,,2133.325546,,,,,,,,,,,,
10,120.1734104,29.025,893.1789257,2010,2011,,,,2010-11-27 22:29,2010-11-27 22:29,2011-04-02 21:11,2011-04-02 21:11,126,120.4313062,28.575,120.041733,29.475,93,,,arct_0704,,arct,ikpi,11,TRUE,TRUE,NA,breed,year,NA,,,,,,,1179.114755,,T,,,,T,T,T,,,,
11,126.9300912,34.65,2311.889968,2011,2011,,,,2011-04-03 10:05,2011-04-03 10:05,2011-05-19 19:39,2011-05-19 19:39,46,126.9300912,34.65,126.9300912,34.65,,,,arct_0704,,arct,ikpi,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,893.1789257,,,T,,,,,,T,,,
12,142.5306122,52.2,3671.661035,2011,2011,,,,2011-05-21 10:25,2011-05-21 10:25,2011-05-24 10:40,2011-05-24 10:40,3,142.5306122,52.2,142.5306122,52.2,,144,,arct_0704,,arct,ikpi,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,2311.889968,,,,,,,,,,,,
13,-154.71,70.54,0.740888885,2011,2011,2311.889968,2292.243309,6876.729928,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-154.71,70.54,-154.71,70.54,,,,arct_0704,,arct,ikpi,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,3671.661035,,,,,,,,,,,,
11011,-154.69,70.54,563.9464817,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-154.69,70.54,-154.69,70.54,,,,arct_0711,,arct,ikpi,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,333.8988204,,,,,,,,,,,,
2,-161.6099071,66.15,764.206944,2010,2010,,,,2010-08-31 6:51,2010-08-31 6:51,2010-09-08 6:31,2010-09-08 6:31,8,-160.8510638,66.15,-162.6923077,67.05,,,,arct_0711,,arct,ikpi,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,563.9464817,,,,,,,,,,,,
3,-178.8235294,67.05,695.3797943,2010,2010,,,,2010-09-14 16:13,2010-09-14 16:13,2010-09-19 7:41,2010-09-19 7:41,5,-176.5384615,65.25,-180.5278592,67.05,,,,arct_0711,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,764.206944,,,,,,,,,,,,
4,165.2830189,66.6,1256.147776,2010,2010,,,,2010-09-20 7:29,2010-09-20 7:29,2010-09-24 7:52,2010-09-24 7:52,4,165.7478006,64.8,165,66.6,,,,arct_0711,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,695.3797943,,,,,,,,,,,,
6,140.4878049,62.55,1367.623577,2010,2010,,,,2010-09-28 8:29,2010-09-28 8:29,2010-10-12 20:23,2010-10-12 20:23,14,140.8264463,62.55,140.4878049,63,,,,arct_0711,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,1256.147776,,,,,,,,,,,,
7,144,50.4,2379.370865,2010,2010,,,,2010-10-13 8:07,2010-10-13 8:07,2010-10-18 8:16,2010-10-18 8:16,5,144,50.4,144,50.4,,,,arct_0711,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1367.623577,,,,,,,,,,,,
8,119.6374622,37.8,1549.830387,2010,2010,,,,2010-10-21 9:32,2010-10-21 9:32,2010-10-25 21:39,2010-10-25 21:39,5,120.1898734,34.2,119.6052632,40.5,,,,arct_0711,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,2379.370865,,,,,,,,,,,,
11,123.7037037,24.3,715.7995023,2010,2010,,,,2010-10-29 9:32,2010-10-29 9:32,2010-11-18 21:57,2010-11-18 21:57,21,123.7037037,24.3,122.6362355,24.525,,,,arct_0711,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1549.830387,,,,,,,,,,,,
21,121.4173448,18.225,558.9976608,2010,2011,,,,2010-11-21 21:57,2010-11-21 21:57,2011-02-02 22:20,2011-02-02 22:20,73,121.885042,17.1,121.1038108,19.125,34,,,arct_0711,,arct,ikpi,11,FALSE,TRUE,NA,breed,year,NA,,,,,,,715.7995023,,T,,,,T,T,T,,,,
26,120.9270695,23.23125,1069.649624,2011,2011,,,,2011-02-03 9:53,2011-02-03 9:53,2011-04-12 10:43,2011-04-12 10:43,68,121.1082195,22.10625,120.4830226,25.36875,,,,arct_0711,,arct,ikpi,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,558.9976608,,,T,,,,,,,,,
27,121.0714286,32.85,2790.540175,2011,2011,,,,2011-04-13 10:46,2011-04-13 10:46,2011-05-18 20:34,2011-05-18 20:34,35,121.0714286,32.85,121.0714286,32.85,,,,arct_0711,,arct,ikpi,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,1069.649624,,,T,,,,,,T,,,
28,142.5154639,52.65,3631.05305,2011,2011,,,,2011-05-22 18:17,2011-05-22 18:17,2011-05-28 11:25,2011-05-28 11:25,6,142.5154639,52.65,142.5154639,52.65,,148,,arct_0711,,arct,ikpi,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,2790.540175,,,,,,,,,,,,
29,-154.69,70.54,1.111949269,2011,2011,1930.094899,2012.560127,8050.24051,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-154.69,70.54,-154.69,70.54,,,,arct_0711,,arct,ikpi,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,3631.05305,,,,,,,,,,,,
141,-154.69,70.55,734.8901782,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-154.69,70.55,-154.69,70.55,,,,arct_0721,,arct,ikpi,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,1.336067499,,,,,,,,,,,,
2,-163.3432836,64.8,656.079967,2010,2010,,,,2010-09-02 14:56,2010-09-02 14:56,2010-09-13 16:17,2010-09-13 16:17,11,-162.3121387,64.35,-163.6363636,65.25,,,,arct_0721,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,734.8901782,,,,,,,,,,,,
3,-177.2136223,66.15,617.652271,2010,2010,,,,2010-09-14 7:01,2010-09-14 7:01,2010-09-18 6:38,2010-09-18 6:38,4,-176.6037736,66.15,-177.2136223,67.05,,,,arct_0721,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,656.079967,,,,,,,,,,,,
4,169.1872792,65.7,1128.685331,2010,2010,,,,2010-09-19 7:28,2010-09-19 7:28,2010-10-07 6:24,2010-10-07 6:24,18,170.5263158,64.35,167.641791,67.05,,,,arct_0721,,arct,ikpi,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,617.652271,,,,,,,,,,,,
5,148.6753247,61.2,1197.588678,2010,2010,,,,2010-10-10 7:30,2010-10-10 7:30,2010-10-14 7:58,2010-10-14 7:58,4,149.0909091,60.3,148.5995086,61.2,,,,arct_0721,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1128.685331,,,,,,,,,,,,
6,143.2871287,50.85,1339.045674,2010,2010,,,,2010-10-14 20:34,2010-10-14 20:34,2010-10-23 20:50,2010-10-23 20:50,9,144,50.4,143.2871287,52.65,,,,arct_0721,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1197.588678,,,,,,,,,,,,
7,139.2265193,39.15,342.9750495,2010,2010,,,,2010-10-26 8:24,2010-10-26 8:24,2010-10-29 20:56,2010-10-29 20:56,4,139.9354839,37.35,137.9562044,45.9,,,,arct_0721,,arct,ikpi,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,1339.045674,,,,,,,,,,,,
10,138.5493491,36.1125,2691.041518,2010,2011,,,,2010-10-30 8:17,2010-10-30 8:17,2011-05-14 10:05,2011-05-14 10:05,196,139.1831701,34.7625,138.2184633,37.125,134,,,arct_0721,,arct,ikpi,10,TRUE,TRUE,NA,breed,year,NA,,,,,,,342.9750495,,T,,,,T,T,,,,,
11,158.4331797,56.25,1168.342155,2011,2011,,,,2011-05-16 16:47,2011-05-16 16:47,2011-05-20 16:26,2011-05-20 16:26,4,159.7297297,55.8,157.2972973,56.7,,,,arct_0721,,arct,ikpi,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,2691.041518,,,,,,,,,,,,
12,172.0821114,64.35,1549.124614,2011,2011,,,,2011-05-21 10:33,2011-05-21 10:33,2011-05-25 11:58,2011-05-25 11:58,4,173.7572254,63.45,170.8656716,64.8,,145,,arct_0721,,arct,ikpi,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1168.342155,,,,,,,,,,,,
13,-154.69,70.55,0,2011,2011,1549.124614,1802.836096,5408.508287,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-154.69,70.55,-154.69,70.55,,,,arct_0721,,arct,ikpi,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,1549.124614,,,,,,,,,,,,
